session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,epoch_time,seconds_on_page,subsession_pk,auto_submitted
3,5,rcqe8ilk,19,incomplete_mean,Cutoff,1583950815,12,25,False
3,5,rcqe8ilk,20,incomplete_mean,CutWaitPage,1583950843,28,25,False
3,5,rcqe8ilk,21,incomplete_mean,ResultsWaitPage,1583950843,0,25,False
3,5,rcqe8ilk,22,incomplete_mean,Results,1583950861,18,25,False
3,5,rcqe8ilk,27,incomplete_mean,Cutoff,1583950903,42,26,False
3,5,rcqe8ilk,28,incomplete_mean,CutWaitPage,1583950903,0,26,False
3,5,rcqe8ilk,29,incomplete_mean,ResultsWaitPage,1583950903,0,26,False
3,5,rcqe8ilk,30,incomplete_mean,Results,1583950916,13,26,False
3,5,rcqe8ilk,35,incomplete_mean,Cutoff,1583950942,26,27,False
3,5,rcqe8ilk,36,incomplete_mean,CutWaitPage,1583950942,0,27,False
3,5,rcqe8ilk,37,incomplete_mean,ResultsWaitPage,1583950942,0,27,False
3,5,rcqe8ilk,38,incomplete_mean,Results,1583950952,10,27,False
3,5,rcqe8ilk,43,incomplete_mean,Cutoff,1583950961,9,28,False
3,5,rcqe8ilk,44,incomplete_mean,CutWaitPage,1583950961,0,28,False
3,5,rcqe8ilk,45,incomplete_mean,ResultsWaitPage,1583950973,12,28,False
3,5,rcqe8ilk,46,incomplete_mean,Results,1583950987,14,28,False
3,5,rcqe8ilk,51,incomplete_mean,Cutoff,1583950999,12,29,False
3,5,rcqe8ilk,52,incomplete_mean,CutWaitPage,1583950999,0,29,False
3,5,rcqe8ilk,53,incomplete_mean,ResultsWaitPage,1583951000,1,29,False
3,5,rcqe8ilk,54,incomplete_mean,Results,1583951008,8,29,False
3,5,rcqe8ilk,59,incomplete_mean,Cutoff,1583951022,14,30,False
3,5,rcqe8ilk,60,incomplete_mean,CutWaitPage,1583951022,0,30,False
3,5,rcqe8ilk,61,incomplete_mean,ResultsWaitPage,1583951028,6,30,False
3,5,rcqe8ilk,62,incomplete_mean,Results,1583951040,12,30,False
3,5,rcqe8ilk,67,incomplete_mean,Cutoff,1583951047,7,31,False
3,5,rcqe8ilk,68,incomplete_mean,CutWaitPage,1583951048,1,31,False
3,5,rcqe8ilk,69,incomplete_mean,ResultsWaitPage,1583951064,16,31,False
3,5,rcqe8ilk,70,incomplete_mean,Results,1583951074,10,31,False
3,5,rcqe8ilk,75,incomplete_mean,Cutoff,1583951083,9,32,False
3,5,rcqe8ilk,76,incomplete_mean,CutWaitPage,1583951083,0,32,False
3,5,rcqe8ilk,77,incomplete_mean,ResultsWaitPage,1583951105,22,32,False
3,5,rcqe8ilk,78,incomplete_mean,Results,1583951114,9,32,False
3,5,rcqe8ilk,83,incomplete_mean,Cutoff,1583951130,16,33,False
3,5,rcqe8ilk,84,incomplete_mean,CutWaitPage,1583951130,0,33,False
3,5,rcqe8ilk,85,incomplete_mean,ResultsWaitPage,1583951133,3,33,False
